bh_bar,break_even_win_rate,control_mean,control_trades,edge,entry_distance,exit_stop,exit_target,exit_time,few_trades,max_hold_minutes,no_new_entry_after,no_reward,p,params_hash,reward,rule_mean,survives_fdr,t,trades,underpowered,volume_ratio_min,win_rate
nan,1.0,-1.914583931471976e-05,7022,-9.53738504793536e-06,-0.001,112,3296,3202,False,15,15:55,True,0.6867855598813433,f2e628fd77a4c3f6,0.0,-2.8683224362655133e-05,False,-0.40322112560552653,7068,True,1.0,0.6417657045840407
nan,1.0,-2.7068488892032515e-05,5622,-1.7178499362103443e-06,-0.001,207,3459,1469,False,30,15:55,True,0.9557013716372305,7424aebac3044fdc,0.0,-2.8786338828242805e-05,False,-0.05554865128053741,5621,True,1.0,0.701120797011208
nan,1.0,-3.6070003581333674e-05,4861,-6.941267882042815e-06,-0.001,307,3524,511,False,60,15:55,True,0.8469403846832244,4ef790b8bc83d08d,0.0,-4.3011271463376347e-05,False,-0.19302372874451307,4835,True,1.0,0.7491209927611169
nan,1.0,-2.8178662036450384e-05,4557,-1.1911088031040599e-05,-0.001,373,3558,97,False,120,15:55,True,0.7580018129762275,4de83a8cf5ffc773,0.0,-4.0089750067490935e-05,False,-0.3081058197668006,4530,True,1.0,0.7699779249448123
nan,1.0,-4.349595021510722e-05,4501,2.73462857753453e-06,-0.001,388,3563,5,False,240,15:55,True,0.9445561473926459,fca00a1b111ea1d7,0.0,-4.076132163757274e-05,False,0.06954458179060442,4458,True,1.0,0.7741139524450427
0.09479166666666666,0.8333333333333334,-4.555126176954759e-06,6352,1.0361884135154735e-06,-0.002,17,520,5121,False,5,15:55,False,0.9573895841121094,0bf2d2f4f49a1a2d,0.001,-3.5189377634393e-06,False,0.05342964692477033,5980,False,1.0,0.5058528428093646
0.04791666666666667,0.8333333333333334,-2.325762850539614e-05,5062,-2.1156053290506684e-05,-0.002,118,1027,3003,False,15,15:55,False,0.5111383387568476,0bd85c9d27c66cc8,0.001,-4.441368179590268e-05,False,-0.6570662190633414,4568,False,1.0,0.5260507880910683
0.08645833333333335,0.8333333333333334,-4.5173821257466e-05,3862,8.002089574147554e-06,-0.002,193,1248,1417,False,30,15:55,False,0.8615232828486934,07173088ddeb6751,0.001,-3.71717316833183e-05,False,0.17443541620781278,3304,False,1.0,0.573547215496368
0.07916666666666666,0.8333333333333334,-6.225313739179313e-05,3117,-1.6719811148182884e-05,-0.002,297,1337,500,False,60,15:55,False,0.7790107162346817,64ff39a04b8bc621,0.001,-7.897294853997625e-05,False,-0.28060847339732686,2586,False,1.0,0.6206496519721578
0.040625,0.8333333333333334,-2.953977302302008e-05,2806,-5.147472955420418e-05,-0.002,357,1388,93,False,120,15:55,False,0.4385241389721963,f443843167029c5c,0.001,-8.101450257722419e-05,False,-0.774687838516546,2299,False,1.0,0.6615919965202262
0.05208333333333334,0.8333333333333334,-3.963934041444814e-05,2715,-4.258446296733655e-05,-0.002,369,1395,5,False,240,15:55,False,0.5346722232618291,a956fbc21566f9b1,0.001,-8.222380338178472e-05,False,-0.6208896625197435,2229,False,1.0,0.6675639300134589
0.09583333333333334,0.7142857142857143,6.0313807829513784e-06,4293,-1.0761460675326525e-06,-0.003,15,121,3644,False,5,15:55,False,0.9660667178328267,68d0efd94c0d1277,0.002,4.955234715418725e-06,False,-0.04254189092369593,4022,False,1.0,0.5034808552958727
0.096875,0.7142857142857143,-5.275692788779507e-05,3394,1.6065953456092347e-06,-0.003,92,331,2317,False,15,15:55,False,0.9695003692022275,3555413862d1015f,0.002,-5.11503325421857e-05,False,0.03823493242460934,3060,False,1.0,0.49836601307189543
